id,universitySlug,title,type,topic,url,parentUrl,format,status,evidence,publishedDate,lastVerified,publisherUnit,approvalAuthority
chabahar-maritime-discovery-document-b56794b23868,chabahar-maritime,4 - فرم D,فرم/الگو,سایر,https://www.cmu.ac.ir/Portals/1/FormAyennameh/FormHeyatMomayezeh/form_d.doc,https://www.cmu.ac.ir/fa/news/ID/153,,active,verified,,2026-08-11,,
chabahar-maritime-discovery-document-b62d4a9835cc,chabahar-maritime,5 - فرم J,فرم/الگو,سایر,https://www.cmu.ac.ir/Portals/1/FormAyennameh/FormHeyatMomayezeh/form_j.doc,https://www.cmu.ac.ir/fa/news/ID/153,,active,verified,,2026-08-11,,
chabahar-maritime-discovery-document-f5a04dfbdc48,chabahar-maritime,(فارسی),سند,تحصیلات تکمیلی و امور پژوهشی,https://www.cmu.ac.ir/Portals/1/tahsilattakmili/1400-10-04-NOT-Locked-Persian-Thesis-Sample.doc?ver=FmiocDoJ1S7fQubDbU4Bbg%3d%3d,https://www.cmu.ac.ir/fa/news/ID/150,,active,verified,,2026-08-11,,
chabahar-maritime-discovery-document-1268d09fabe7,chabahar-maritime,۲- ۱- ۲-,سند,تحصیلات تکمیلی و امور پژوهشی,https://www.cmu.ac.ir/Portals/1/tahsilattakmili/1401-01-30-NOT-Locked-English-Thesis-Sample-Binding-Version.doc?ver=HjrwNyqsRs7wzKRiyNLDUQ%3d%3d,https://www.cmu.ac.ir/fa/news/ID/150,,active,verified,,2026-08-11,,
chabahar-maritime-discovery-document-89416845bccd,chabahar-maritime,۴- ۱- ۱- نمونه نسخه فارغ&zwnj;التحصیلی رساله دکتری (فارسی),سند,تحصیلات تکمیلی و امور پژوهشی,https://www.cmu.ac.ir/Portals/1/tahsilattakmili/1400-10-04-NOT-Locked-PhD-Persian-Dissetrtation-DOC-Binding-Version.doc?ver=OTJhfDDStZHyBRsA-QHWqw%3d%3d,https://www.cmu.ac.ir/fa/news/ID/150,,active,verified,,2026-08-11,,
chabahar-maritime-discovery-document-c3360e03c836,chabahar-maritime,۴- ۲- ۱- نمونه نسخة جلسة دفاع رساله د کتری (فارسی),سند,تحصیلات تکمیلی و امور پژوهشی,https://www.cmu.ac.ir/Portals/1/tahsilattakmili/03-NOT-Locked-PhD-Persian-viva-version.doc?ver=YK5lhxzgBbDFrHzKD3R_xA%3d%3d,https://www.cmu.ac.ir/fa/news/ID/150,,active,verified,,2026-08-11,,
chabahar-maritime-discovery-document-d8bbf7b35b6a,chabahar-maritime,۴- ۲- ۲- نمونه نسخة جلسة دفاع رساله دکتری (انگلیسی),سند,تحصیلات تکمیلی و امور پژوهشی,https://www.cmu.ac.ir/Portals/1/tahsilattakmili/04-NOT-Locked-PhD-English-viva-version.doc?ver=OMYiHvig-Q_G8vJD0GCjwQ%3d%3d,https://www.cmu.ac.ir/fa/news/ID/150,,active,verified,,2026-08-11,,
chabahar-maritime-discovery-document-8d70fc18675b,chabahar-maritime,- فرم سوگند نامه دانش آموختگان دکتری - پیوست ۶,سند,تحصیلات تکمیلی و امور پژوهشی,https://www.cmu.ac.ir/Portals/1/FormAyennameh/ATahsilatTakmili/form_sogand_name_daneshjoyan_doctori_pivast6.doc,https://www.cmu.ac.ir/fa/news/ID/150,,active,verified,,2026-08-11,,
chabahar-maritime-discovery-document-5876a5dfd7db,chabahar-maritime,- فرم گزارش سه&zwnj;ماهة پایان&zwnj;نامه,سند,تحصیلات تکمیلی و امور پژوهشی,https://www.cmu.ac.ir/Portals/1/FormAyennameh/ATahsilatTakmili/form_gozaresh_3_mahe_payan_nameh.doc,https://www.cmu.ac.ir/fa/news/ID/150,,active,verified,,2026-08-11,,
chabahar-maritime-discovery-document-53a09f66fee4,chabahar-maritime,- فرم درخواست هزینه شرکت در همایش دانشجویان تحصیلات تکمیلی,سند,تحصیلات تکمیلی و امور پژوهشی,https://www.cmu.ac.ir/Portals/1/FormAyennameh/ATahsilatTakmili/form_darkhast_hazine_sherkat_dar_hamayesh_daneshjoyan.doc,https://www.cmu.ac.ir/fa/news/ID/150,,active,verified,,2026-08-11,,
chabahar-maritime-discovery-document-7ae152043e20,chabahar-maritime,- فرم درخواست حق الزحمه داوران,سند,تحصیلات تکمیلی و امور پژوهشی,https://www.cmu.ac.ir/Portals/1/FormAyennameh/ATahsilatTakmili/form_darkhast_hagholzahme.doc,https://www.cmu.ac.ir/fa/news/ID/150,,active,verified,,2026-08-11,,
chabahar-maritime-discovery-document-d0797a3d22de,chabahar-maritime,- راهنمای Harvard - APA,سند,تحصیلات تکمیلی و امور پژوهشی,https://www.cmu.ac.ir/Portals/1/FormAyennameh/ATahsilatTakmili/harvard_-_apa_.pdf,https://www.cmu.ac.ir/fa/news/ID/150,,active,verified,,2026-08-11,,
chabahar-maritime-discovery-document-ac6ec07bda47,chabahar-maritime,- فرم درخواست کمیسیون بررسی موارد خاص دانشجویان تحصیلات تکمیلی,سند,تحصیلات تکمیلی و امور پژوهشی,https://www.cmu.ac.ir/fa/news/ID/files/site1/files/mavared_khas/fmavared_khas_tahsilat_takmili.doc,https://www.cmu.ac.ir/fa/news/ID/150,,active,verified,,2026-08-11,,
chabahar-maritime-discovery-document-7aac957606df,chabahar-maritime,- فرم ثبت نمره با تاخیر دانشگاه,سند,تحصیلات تکمیلی و امور پژوهشی,https://www.cmu.ac.ir/fa/news/ID/files/site1/files/amoozeshi/elam_nomreh_ba_takhir.pdf,https://www.cmu.ac.ir/fa/news/ID/150,,active,verified,,2026-08-11,,
chabahar-maritime-discovery-document-c55fed45fa06,chabahar-maritime,- فرم تغییر نمره دانشگاه,سند,تحصیلات تکمیلی و امور پژوهشی,https://www.cmu.ac.ir/fa/news/ID/files/site1/files/amoozeshi/form_taghir_nomreh.pdf,https://www.cmu.ac.ir/fa/news/ID/150,,active,verified,,2026-08-11,,
chabahar-maritime-discovery-document-88f5a87ecd7c,chabahar-maritime,1- فرم درخواست مجوز فعالیت برای تشکلهای اسلامی در دانشگاه,آیین‌نامه,سایر,https://www.cmu.ac.ir/Portals/1/FormAyennameh/AFarhangi/tashakolhaye_eslami.doc,https://www.cmu.ac.ir/fa/news/ID/152,,active,verified,,2026-08-11,,
chabahar-maritime-discovery-document-f668b585ae0c,chabahar-maritime,10- قوانین و دستورالعمل امور مشمولین,آیین‌نامه,سایر,https://www.cmu.ac.ir/Portals/1/dastor-amal.pdf,https://www.cmu.ac.ir/fa/news/ID/149,,active,verified,,2026-08-11,,
chabahar-maritime-discovery-document-6050c7c86ac3,chabahar-maritime,16-دستورالعمل لغو تعهد خدمت آموزش رایگان,آیین‌نامه,سایر,https://www.cmu.ac.ir/Portals/1/%20%20%20%20%20.pdf,https://www.cmu.ac.ir/fa/news/ID/149,,active,verified,,2026-08-11,,
chabahar-maritime-discovery-document-c2ffaf4d869d,chabahar-maritime,19-فایل راهنما لغو تعهدات آموزش رایگان جهت دریافت اصل مدرک تحصیلی,آیین‌نامه,سایر,https://www.cmu.ac.ir/Portals/1/%20%20%20%20%20%20%20%20%20%20%20.pdf,https://www.cmu.ac.ir/fa/news/ID/149,,active,verified,,2026-08-11,,
chabahar-maritime-discovery-document-2144a1e0898f,chabahar-maritime,1- فرم درخواست همکاری با مراکز آموزشی دیگر,آیین‌نامه,سایر,https://www.cmu.ac.ir/Portals/1/FormAyennameh/AAmozeshi/fo6darhamkari.doc,https://www.cmu.ac.ir/fa/news/ID/149,,active,verified,,2026-08-11,,
chabahar-maritime-discovery-document-17fed235201a,chabahar-maritime,2- فرم درخواست مجوز انجام بازدید علمی وعملیات درسی,آیین‌نامه,سایر,https://www.cmu.ac.ir/Portals/1/FormAyennameh/AAmozeshi/bazdid_elmi.doc,https://www.cmu.ac.ir/fa/news/ID/149,,active,verified,,2026-08-11,,
chabahar-maritime-discovery-document-c05a988875f5,chabahar-maritime,5- فرم اعلام نمره با تاخیر دانشگاه,آیین‌نامه,سایر,https://www.cmu.ac.ir/Portals/1/FormAyennameh/AAmozeshi/elam_nomreh_ba_takhir.pdf,https://www.cmu.ac.ir/fa/news/ID/149,,active,verified,,2026-08-11,,
chabahar-maritime-discovery-document-6da4d54e9bec,chabahar-maritime,6-فرم تغییر نمره دانشگاه,آیین‌نامه,سایر,https://www.cmu.ac.ir/Portals/1/FormAyennameh/AAmozeshi/form_taghir_nomreh.pdf,https://www.cmu.ac.ir/fa/news/ID/149,,active,verified,,2026-08-11,,
chabahar-maritime-discovery-document-f458b1463bff,chabahar-maritime,7-فرم تعهد نامه درخواست ارسال ریز نمرات و تاییدیه,آیین‌نامه,سایر,https://www.cmu.ac.ir/Portals/1/taahod%20nameh%20riznomreh.pdf,https://www.cmu.ac.ir/fa/news/ID/149,,active,verified,,2026-08-11,,
chabahar-maritime-discovery-document-fe148a36350b,chabahar-maritime,8-فرم تعهد نامه,آیین‌نامه,سایر,https://www.cmu.ac.ir/Portals/1/taahod%20nameh%20.pdf,https://www.cmu.ac.ir/fa/news/ID/149,,active,verified,,2026-08-11,,
chabahar-maritime-discovery-document-6f736eefd093,chabahar-maritime,9-فرم استشهاد محلی,آیین‌نامه,سایر,https://www.cmu.ac.ir/Portals/1/esteshhad%20mahali.pdf,https://www.cmu.ac.ir/fa/news/ID/149,,active,verified,,2026-08-11,,
chabahar-maritime-discovery-document-cf38a11c8b46,chabahar-maritime,لینک فرم ها و آیین نامه های پژوهشی,سند,صنعت، فناوری و مالکیت فکری,http://research.cmu.ac.ir/_Pages/Regulations/Default.aspx,https://www.cmu.ac.ir/fa/news/ID/148,,active,verified,,2026-08-11,,
velayat-discovery-document-e0dea89250ce,velayat,لینک دانلود فایل,آیین‌نامه,سایر,https://research.velayat.ac.ir/file/download/regulation/65867ed4609d7-53-.doc,https://research.velayat.ac.ir/fa/regulation/107/%D9%81%D8%B1%D9%85-%D8%AF%D8%B1%D8%AE%D9%88%D8%A7%D8%B3%D8%AA-%D8%AF%D8%B1%DB%8C%D8%A7%D9%81%D8%AA-%D9%BE%D8%A7%DB%8C%D9%87-%D9%87%D8%A7%DB%8C-%D8%AA%D8%B4%D9%88%DB%8C%D9%82%DB%8C-%D8%A7%D8%B5%D9%84%D8%A7%D8%AD%DB%8C%D9%87-%D9%85%D8%A7%D8%AF%D9%87-%DB%B5%DB%B3-%D8%A2%DB%8C%DB%8C%D9%86-%D9%86%D8%A7%D9%85%D9%87-%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85%DB%8C,,active,verified,,2026-08-12,,
velayat-discovery-document-e9247f3a40fc,velayat,لینک دانلود فایل,شیوه‌نامه/دستورالعمل,سایر,https://research.velayat.ac.ir/file/download/regulation/67188b09289c8-01-08-1403-.pdf,https://research.velayat.ac.ir/fa/regulation/132/%D8%B4%DB%8C%D9%88%D9%87-%D9%86%D8%A7%D9%85%D9%87-%D8%A7%D9%86%D8%AA%D8%AE%D8%A7%D8%A8-%D8%B3%D8%B1%D8%A2%D9%85%D8%AF-%D9%BE%DA%98%D9%88%D9%87%D8%B4%DB%8C,,active,verified,,2026-08-12,,
velayat-discovery-document-fc356d7086da,velayat,لینک دانلود فایل,سند,حمایت و گرنت,https://research.velayat.ac.ir/file/download/regulation/1685303032-.pdf,https://research.velayat.ac.ir/fa/regulation/99/%D8%B4%DB%8C%D9%88%D9%87-%D9%86%D8%A7%D9%85%D9%87-%D8%A7%D9%85%D8%AA%DB%8C%D8%A7%D8%B2%D8%AF%D9%87%DB%8C-%D8%A8%D9%87-%D9%81%D8%B9%D8%A7%D9%84%DB%8C%D8%AA-%D9%87%D8%A7%DB%8C-%DA%AF%D8%B1%D9%86%D8%AA-%DB%B1%DB%B4%DB%B0%DB%B2,,active,verified,,2026-08-12,,
velayat-discovery-document-c759c1dbe5b5,velayat,لینک دانلود فایل,شیوه‌نامه/دستورالعمل,سایر,https://research.velayat.ac.ir/file/download/regulation/65d31b351158e-1402.pdf,https://research.velayat.ac.ir/fa/regulation/112/%D8%B4%DB%8C%D9%88%D9%87-%D9%86%D8%A7%D9%85%D9%87-%D8%A7%D9%86%D8%AC%D8%A7%D9%85-%D8%B7%D8%B1%D8%AD-%D9%87%D8%A7%DB%8C-%D9%BE%DA%98%D9%88%D9%87%D8%B4%DB%8C-%D8%AF%D8%A7%D8%AE%D9%84%DB%8C-%D9%85%D8%B5%D9%88%D8%A8-%DB%B1%DB%B4%DB%B0%DB%B2-,,active,verified,,2026-08-12,,
velayat-discovery-document-f0ee3e27613f,velayat,لینک دانلود فایل,شیوه‌نامه/دستورالعمل,سایر,https://research.velayat.ac.ir/file/download/regulation/1685511480-1402-10-3-1402.pdf,https://research.velayat.ac.ir/fa/regulation/100/%D8%B4%DB%8C%D9%88%D9%87-%D9%86%D8%A7%D9%85%D9%87-%D8%AA%D8%B4%D9%88%DB%8C%D9%82-%D9%85%D9%82%D8%A7%D9%84%D8%A7%D8%AA-%D8%A7%D8%B9%D8%B6%D8%A7%DB%8C-%D9%87%DB%8C%D8%A3%D8%AA-%D8%B9%D9%84%D9%85%DB%8C-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%DB%B1%DB%B4%DB%B0%DB%B2,,active,verified,,2026-08-12,,
velayat-discovery-document-1779da434ded,velayat,لینک دانلود فایل,سند,حمایت و گرنت,https://research.velayat.ac.ir/file/download/regulation/1685302461-1402.pdf,https://research.velayat.ac.ir/fa/regulation/98/%D8%B4%DB%8C%D9%88%D9%87-%D9%86%D8%A7%D9%85%D9%87-%D8%A7%D8%B9%D8%B7%D8%A7%DB%8C-%D8%A7%D8%B9%D8%AA%D8%A8%D8%A7%D8%B1-%D9%88%DB%8C%DA%98%D9%87-%D9%BE%DA%98%D9%88%D9%87%D8%B4%DB%8C-%DA%AF%D8%B1%D9%86%D8%AA-%D8%A7%D8%B9%D8%B6%D8%A7%DB%8C-%D9%87%DB%8C%D8%A3%D8%AA-%D8%B9%D9%84%D9%85%DB%8C-%DB%B1%DB%B4%DB%B0%DB%B2,,active,verified,,2026-08-12,,
velayat-discovery-document-99db2e99ca23,velayat,لینک دانلود فایل,شیوه‌نامه/دستورالعمل,سایر,https://research.velayat.ac.ir/file/download/regulation/1655787620-.pdf,https://research.velayat.ac.ir/fa/regulation/61/%D8%B4%DB%8C%D9%88%D9%87-%D9%86%D8%A7%D9%85%D9%87-%D8%A7%D8%B1%D8%A7%D8%A6%D9%87-%D8%B7%D8%B1%D8%AD-%D9%87%D8%A7%DB%8C-%D9%BE%DA%98%D9%88%D9%87%D8%B4%DB%8C-%D8%AE%D9%88%D8%B1%D8%B4%DB%8C%D8%AF-%D9%88%D9%84%D8%A7%DB%8C%D8%AA-%DB%B1%DB%B4%DB%B0%DB%B1,,active,verified,,2026-08-12,,
velayat-discovery-document-ba2da9a87a0f,velayat,لینک دانلود فایل,شیوه‌نامه/دستورالعمل,سایر,https://research.velayat.ac.ir/file/download/regulation/1655715523-1400.pdf,https://research.velayat.ac.ir/fa/regulation/55/%D8%B4%DB%8C%D9%88%D9%87-%D9%86%D8%A7%D9%85%D9%87-%D8%AA%D8%B1%D9%81%DB%8C%D8%B9-%D9%BE%D8%A7%DB%8C%D9%87-%D8%A7%D8%B3%D8%AA%D8%AD%D9%82%D8%A7%D9%82%DB%8C-%D8%B3%D8%A7%D9%84%D8%A7%D9%86%D9%87-%D8%A7%D8%B9%D8%B6%D8%A7%DB%8C-%D9%87%DB%8C%D8%A3%D8%AA-%D8%B9%D9%84%D9%85%DB%8C-%DB%B1%DB%B4%DB%B0%DB%B0,,active,verified,,2026-08-12,,
velayat-discovery-document-091cf229f5e2,velayat,لینک دانلود فایل,سند,انتشارات و نشریات,https://research.velayat.ac.ir/file/download/regulation/1655786320-.pdf,https://research.velayat.ac.ir/fa/regulation/58/%D8%B4%DB%8C%D9%88%D9%87-%D9%86%D8%A7%D9%85%D9%87-%DA%86%D8%A7%D9%BE-%D9%88-%D9%86%D8%B4%D8%B1-%D8%A7%D9%86%D8%AA%D8%B4%D8%A7%D8%B1%D8%A7%D8%AA-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D9%88%D9%84%D8%A7%DB%8C%D8%AA-%DB%B1%DB%B3%DB%B9%DB%B8,,active,verified,,2026-08-12,,
velayat-discovery-document-751aa205474f,velayat,لینک دانلود فایل,آیین‌نامه,سایر,https://research.velayat.ac.ir/file/download/regulation/65867e2722aa4-53-.pdf,https://research.velayat.ac.ir/fa/regulation/106/%D8%A8%D8%A7%D8%B2%D9%86%DA%AF%D8%B1%DB%8C-%D9%88-%D8%A7%D8%B5%D9%84%D8%A7%D8%AD-%D9%85%D8%A7%D8%AF%D9%87-%DB%B5%DB%B3-%D8%A2%DB%8C%DB%8C%D9%86-%D9%86%D8%A7%D9%85%D9%87-%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85%DB%8C-%D9%BE%D8%A7%DB%8C%D9%87-%D9%87%D8%A7%DB%8C-%D8%AA%D8%B4%D9%88%DB%8C%D9%82%DB%8C-,,active,verified,,2026-08-12,,
velayat-discovery-document-fe44e44a9be0,velayat,لینک دانلود فایل,آیین‌نامه,سایر,https://research.velayat.ac.ir/file/download/regulation/1669018526-1395.pdf,https://research.velayat.ac.ir/fa/regulation/82/%D8%A2%DB%8C%DB%8C%D9%86-%D9%86%D8%A7%D9%85%D9%87-%D8%A7%D8%B1%D8%AA%D9%82%D8%A7%DB%8C-%D9%85%D8%B1%D8%AA%D8%A8%D9%87-%D8%A7%D8%B9%D8%B6%D8%A7%DB%8C-%D9%87%DB%8C%D8%A3%D8%AA-%D8%B9%D9%84%D9%85%DB%8C-%D8%B3%D8%A7%D9%84-%DB%B1%DB%B3%DB%B9%DB%B5,,active,verified,,2026-08-12,,
velayat-discovery-document-af725320de35,velayat,لینک دانلود فایل,آیین‌نامه,سایر,https://research.velayat.ac.ir/file/download/regulation/1669016296-1398.pdf,https://research.velayat.ac.ir/fa/regulation/81/%D8%A2%DB%8C%DB%8C%D9%86-%D9%86%D8%A7%D9%85%D9%87-%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85%DB%8C-%D8%A7%D8%B9%D8%B6%D8%A7%DB%8C-%D9%87%DB%8C%D8%A3%D8%AA-%D8%B9%D9%84%D9%85%DB%8C-%D8%A8%D9%87-%D9%87%D9%85%D8%B1%D8%A7%D9%87-%D8%A7%D8%B5%D9%84%D8%A7%D8%AD%D8%A7%D8%AA-%D8%B3%D8%A7%D9%84-%DB%B1%DB%B3%DB%B9%DB%B8,,active,verified,,2026-08-12,,
velayat-discovery-document-0a11b3a08421,velayat,لینک دانلود فایل,فرم/الگو,سایر,https://research.velayat.ac.ir/file/download/regulation/1780298121-6a1d318917898-.docx,https://research.velayat.ac.ir/fa/regulation/152/%D9%81%D8%B1%D9%85-%D8%AF%D8%B1%D8%AE%D9%88%D8%A7%D8%B3%D8%AA-%D8%A7%D8%B1%D8%B2%DB%8C%D8%A7%D8%A8%DB%8C-%D8%A2%D8%AB%D8%A7%D8%B1-%D8%AA%D8%B1%D8%AC%D9%85%D9%87,,active,verified,,2026-08-12,,
velayat-discovery-document-26a43991a446,velayat,لینک دانلود فایل,فرم/الگو,سایر,https://research.velayat.ac.ir/file/download/regulation/1780297966-6a1d30eec22eb-.docx,https://research.velayat.ac.ir/fa/regulation/155/%D9%81%D8%B1%D9%85-%D8%AF%D8%B1%D8%AE%D9%88%D8%A7%D8%B3%D8%AA-%D8%AF%D8%A7%D9%88%D8%B1%DB%8C-%D8%A2%D8%AB%D8%A7%D8%B1-%D8%AA%D8%B5%D9%86%DB%8C%D9%81-%D8%AA%D8%A3%D9%84%DB%8C%D9%81-%D9%88-%DA%AF%D8%B1%D8%AF%D8%A2%D9%88%D8%B1%DB%8C,,active,verified,,2026-08-12,,
velayat-discovery-document-cb289d61007d,velayat,لینک دانلود فایل,فرم/الگو,سایر,https://research.velayat.ac.ir/file/download/regulation/1655796191-.docx,https://research.velayat.ac.ir/fa/regulation/64/%D9%81%D8%B1%D9%85-%D8%AA%D8%B9%D9%87%D8%AF-%D8%A7%D8%B5%D8%A7%D9%84%D8%AA-%D9%86%DA%AF%D8%A7%D8%B1%D8%B4-%DA%A9%D8%AA%D8%A7%D8%A8,,active,verified,,2026-08-12,,
velayat-discovery-document-bd4d284b815a,velayat,لینک دانلود فایل,فرم/الگو,سایر,https://research.velayat.ac.ir/file/download/regulation/1655796432-.doc,https://research.velayat.ac.ir/fa/regulation/69/%D9%81%D8%B1%D9%85-%D9%BE%DB%8C%D8%B4%D9%86%D9%87%D8%A7%D8%AF-%D8%B7%D8%B1%D8%AD-%D9%BE%DA%98%D9%88%D9%87%D8%B4%DB%8C-%D8%AF%D8%A7%D8%AE%D9%84%DB%8C,,active,verified,,2026-08-12,,
velayat-discovery-document-6962e180d8b5,velayat,لینک دانلود فایل,فرم/الگو,سایر,https://research.velayat.ac.ir/file/download/regulation/1655796337-.doc,https://research.velayat.ac.ir/fa/regulation/66/%D8%B7%D8%B1%D8%AD-%D9%87%D8%A7%DB%8C-%D9%BE%DA%98%D9%88%D9%87%D8%B4%DB%8C-%D8%AF%D8%A7%D8%AE%D9%84%DB%8C-%D9%81%D8%B1%D9%85-%D8%A7%D9%84%D9%81,,active,verified,,2026-08-12,,
velayat-discovery-document-b91be4266959,velayat,لینک دانلود فایل,فرم/الگو,سایر,https://research.velayat.ac.ir/file/download/regulation/1655796362-.doc,https://research.velayat.ac.ir/fa/regulation/67/%D8%B7%D8%B1%D8%AD-%D9%87%D8%A7%DB%8C-%D9%BE%DA%98%D9%88%D9%87%D8%B4%DB%8C-%D8%AF%D8%A7%D8%AE%D9%84%DB%8C-%D9%81%D8%B1%D9%85-%D8%A8,,active,verified,,2026-08-12,,
velayat-discovery-document-aeac77643a17,velayat,لینک دانلود فایل,فرم/الگو,سایر,https://research.velayat.ac.ir/file/download/regulation/1655796387-.doc,https://research.velayat.ac.ir/fa/regulation/68/%D8%B7%D8%B1%D8%AD-%D9%87%D8%A7%DB%8C-%D9%BE%DA%98%D9%88%D9%87%D8%B4%DB%8C-%D8%AF%D8%A7%D8%AE%D9%84%DB%8C-%D9%81%D8%B1%D9%85-%D8%AC,,active,verified,,2026-08-12,,
velayat-discovery-document-76492f6d7ed6,velayat,لینک دانلود فایل,فرم/الگو,سایر,https://research.velayat.ac.ir/file/download/regulation/1669112392-.doc,https://research.velayat.ac.ir/fa/regulation/70/%D9%81%D8%B1%D9%85-%D8%AF%D8%B1%D8%AE%D9%88%D8%A7%D8%B3%D8%AA-%D9%BE%D8%B1%D8%AF%D8%A7%D8%AE%D8%AA-%D9%85%D8%B1%D8%A7%D8%AD%D9%84-%D8%B7%D8%B1%D8%AD,,active,verified,,2026-08-12,,
velayat-discovery-document-c32486c79bd3,velayat,لینک دانلود فایل,فرم/الگو,سایر,https://research.velayat.ac.ir/file/download/regulation/1655796049-.doc,https://research.velayat.ac.ir/fa/regulation/63/%D9%81%D8%B1%D9%85-%D8%AF%D8%B1%D8%AE%D9%88%D8%A7%D8%B3%D8%AA-%D9%BE%D8%A7%DB%8C%D9%87-%D8%A7%D8%B3%D8%AA%D8%AD%D9%82%D8%A7%D9%82%DB%8C-%D8%B3%D8%A7%D9%84%D8%A7%D9%86%D9%87,,active,verified,,2026-08-12,,
velayat-discovery-document-a67d00982304,velayat,لینک دانلود فایل,فرم/الگو,سایر,https://research.velayat.ac.ir/file/download/regulation/1760520142-68ef67ce93f88-4-.docx,https://research.velayat.ac.ir/fa/regulation/143/%D9%81%D8%B1%D9%85-%D9%81%D9%87%D8%B1%D8%B3%D8%AA-%D9%85%D9%82%D8%A7%D9%84%D8%A7%D8%AA-%DA%86%D8%A7%D8%B1%DA%A9-%D9%87%D8%A7%DB%8C-%D8%A7%D9%88%D9%84-%D9%88-%D8%AF%D9%88%D9%85-%D9%86%D9%85%D8%A7%DB%8C%D9%87-%D9%87%D8%A7%DB%8C-%D8%A8%DB%8C%D9%86-%D8%A7%D9%84%D9%85%D9%84%D9%84%DB%8C-%D9%85%D8%A7%D8%AF%D9%87-%DB%B4-%D9%BE%D8%A7%DB%8C%D9%87-%D9%87%D8%A7%DB%8C-%D8%AA%D8%B4%D9%88%DB%8C%D9%82%DB%8C-,,active,verified,,2026-08-12,,
velayat-discovery-document-ad74f05b1146,velayat,لینک دانلود فایل,سند,حمایت و گرنت,https://research.velayat.ac.ir/file/download/regulation/66f8dfd12715e-1403.docx,https://research.velayat.ac.ir/fa/regulation/130/%D9%81%D8%B1%D9%85-%D8%AF%D8%B1%D8%AE%D9%88%D8%A7%D8%B3%D8%AA-%D9%88-%D8%AA%D8%B9%D9%87%D8%AF-%DA%AF%D8%B1%D9%86%D8%AA-%D8%B3%D8%A7%D9%84-%DB%B1%DB%B4%DB%B0%DB%B3,,active,verified,,2026-08-12,,
velayat-discovery-document-5643c32ed08c,velayat,لینک دانلود فایل,فرم/الگو,سایر,https://research.velayat.ac.ir/file/download/regulation/663b3515f15eb-.docx,https://research.velayat.ac.ir/fa/regulation/120/%D9%81%D8%B1%D9%85-%D9%86%D9%88%DB%8C%D8%B3%D9%86%D8%AF%DA%AF%D8%A7%D9%86-%DA%A9%D8%AA%D8%A7%D8%A8,,active,verified,,2026-08-12,,
malayer-discovery-document-8fee91593e66,malayer,آیین نامه و شیوه نامه اجرایی تشکیل هسته های پژوهشی,آیین‌نامه,سایر,https://research.malayeru.ac.ir/_Pages/FileDownloadHandler.aspx?Code=b1587a84-2418-4f6b-8784-ff9a593caaee&FileName=%D8%A2%DB%8C%DB%8C%D9%86%20%D9%86%D8%A7%D9%85%D9%87%20%D9%88%20%D8%B4%DB%8C%D9%88%D9%87%20%D9%86%D8%A7%D9%85%D9%87%20%D8%A7%D8%AC%D8%B1%D8%A7%DB%8C%DB%8C%20%D8%AA%D8%B4%DA%A9%DB%8C%D9%84%20%D9%87%D8%B3%D8%AA%D9%87%20%D9%87%D8%A7%DB%8C%20%D9%BE%DA%98%D9%88%D9%87%D8%B4%DB%8C%20%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87%20%D9%85%D9%84%D8%A7%DB%8C%D8%B1.pdf,https://research.malayeru.ac.ir/_Pages/Regulations/Default.aspx,,active,verified,,2026-08-12,,
malayer-discovery-document-cdb4bc5a453d,malayer,بخشنامه ممنوع بودن صدور کد اخلاق برای طرحها و پایان نامه های اجرا شده,سند,تحصیلات تکمیلی و امور پژوهشی,https://research.malayeru.ac.ir/_Pages/FileDownloadHandler.aspx?Code=db8e8433-e1ca-40a3-b4d2-6397497df98a&FileName=ethics-prior-approvals.pdf,https://research.malayeru.ac.ir/_Pages/Regulations/Default.aspx,,active,verified,,2026-08-12,,
malayer-discovery-document-813ebb185d17,malayer,فرم تقاضای استفاده از فرصت مطالعاتی کوتاه مدت تابستانه از محل گرنت,سند,حمایت و گرنت,https://research.malayeru.ac.ir/_Pages/FileDownloadHandler.aspx?Code=0523e3dc-f83c-49d3-8f35-3c780445b112&FileName=%D9%81%D8%B1%D9%85%20%D8%AA%D9%82%D8%A7%D8%B6%D8%A7%DB%8C%20%D8%A7%D8%B3%D8%AA%D9%81%D8%A7%D8%AF%D9%87%20%D8%A7%D8%B2%20%D9%81%D8%B1%D8%B5%D8%AA%20%D9%85%D8%B7%D8%A7%D9%84%D8%B9%D8%A7%D8%AA%DB%8C%20%DA%A9%D9%88%D8%AA%D8%A7%D9%87%20%D9%85%D8%AF%D8%AA%20%D8%A7%D8%B2%20%D9%85%D8%AD%D9%84%20%DA%AF%D8%B1%D9%86%D8%AA-1.doc,https://research.malayeru.ac.ir/_Pages/Regulations/Default.aspx,,active,verified,,2026-08-12,,
